Date,Open,High,Low,Close,Volume,Open Interest
30/08/2010,200.98,202.78,197.22,199.28,8906000,67010000
31/08/2010,198.25,203.4,197.25,202.64,20481000,71157500
01/09/2010,203.6,204.38,201.02,202.5,12313000,70102500
02/09/2010,203,206.88,203,204.53,13401500,71917500
03/09/2010,205.2,205.78,203.22,203.89,5716500,69780000
06/09/2010,204.6,208.56,204.6,207.72,8983000,69635000
07/09/2010,208.18,212.75,208,208.77,10423500,71200000
08/09/2010,208.03,209.8,206.4,207.7,7391500,70747500
09/09/2010,208,209.56,202.51,203.89,13020500,71840000
13/09/2010,206,207.74,204.06,206.58,8461000,70065000
14/09/2010,206.8,214.6,205.68,212.19,22265500,70647500
15/09/2010,213,216.16,205,205.82,20041000,69367500
16/09/2010,205.11,209.18,205.1,206.3,10409000,67452500
17/09/2010,207.8,210.54,206.8,208.07,8049500,67577500
20/09/2010,208.8,212.68,208.22,212.01,10887000,65505000
21/09/2010,213,217.35,210.6,216.47,21241500,66105000
22/09/2010,217.8,218.36,212.66,214.91,11842500,61405000
23/09/2010,215.4,216.38,213.03,215.17,8321500,59172500
24/09/2010,215.23,215.88,213.02,215.06,6991000,53187500
27/09/2010,216,219.08,214.83,216.97,10995000,42342500
28/09/2010,216.8,217.4,213.4,216.23,7368500,33640000
29/09/2010,216.98,221.93,216.02,221.3,15283000,24420000
30/09/2010,220,221.4,217.32,219.56,7767000,14030000
01/10/2010,222,230.16,221.6,224.22,16522000,56025000
04/10/2010,225,229.4,220.84,227.34,10151500,53107500
05/10/2010,227.45,228.8,225.65,226.18,5270000,53890000
06/10/2010,228.2,229.36,226.4,227.37,6839000,53727500
07/10/2010,227.41,229.18,222.41,225.3,6154000,51750000
08/10/2010,227,228,218.06,220.84,8599000,52502500
11/10/2010,223,230.9,222.7,230.19,10936500,53382500
12/10/2010,231.4,232.28,228.4,230.93,11807000,54460000
13/10/2010,230,236.74,229.51,236.41,11338000,56170000
14/10/2010,237.31,239.2,234.64,236.8,8369500,54352500
15/10/2010,237.6,237.76,230.42,231.35,6599000,51445000
18/10/2010,231,236.54,226.53,235.59,9905500,52110000
19/10/2010,236.6,238.3,234.31,234.98,7446000,45742500
20/10/2010,233.8,235.56,231.45,232.31,6517000,43547500
21/10/2010,233.2,235.73,232.65,234.54,5325500,41765000
22/10/2010,235.2,235.45,229.65,231,5066000,39320000
25/10/2010,232.47,238.88,232.26,238.22,9536000,33792500
26/10/2010,238.08,240.52,236.3,239.51,8018000,28782500
27/10/2010,238.1,241.17,237.22,239.96,7467500,19572500
28/10/2010,240.76,241.47,238.02,238.57,6345500,10055000
29/10/2010,239.03,239.98,229.72,233.74,11702500,43895000
01/11/2010,236.5,238.34,234.22,235.95,7547000,42902500
02/11/2010,236.05,237.94,230.51,232.75,6863000,44613750
03/11/2010,234.2,239.45,234,238.15,9782500,44917500
04/11/2010,239.78,249.5,236.91,248.73,23538000,51138750
05/11/2010,250.76,251.59,249.14,250.17,3377500,50982500
08/11/2010,251.2,256.22,249.1,254.04,15461000,49600000
09/11/2010,256.2,259,252.5,254.73,17848000,46705000
10/11/2010,267.94,269.6,261.06,261.96,27038500,51392500
11/11/2010,264.2,265.6,255.02,257.23,16359500,52493750
12/11/2010,256,259.59,250,250.91,15770000,52487500
15/11/2010,249,252.8,246,252.19,13791500,48856250
16/11/2010,253.37,254.1,238.7,242.34,19474000,44122500
18/11/2010,243.6,248.94,236.43,247.72,21261000,42471250
19/11/2010,248.4,249.74,236.42,238.77,14890500,41798750
22/11/2010,241.52,247.79,239.23,246.73,13560500,40103750
23/11/2010,244.6,246.2,236.29,243.1,17200500,31905000
24/11/2010,243.48,252.37,241.6,244.15,18279000,21922500
25/11/2010,246.98,250.2,240.7,241.18,13312000,9073750
26/11/2010,242.4,245.98,229.05,234.24,22143000,44586250
29/11/2010,235,239.79,230.27,238.24,10572000,43325000
30/11/2010,236,249.2,233.61,247.6,15248000,42035000
01/12/2010,247.6,260.16,246.61,257.78,21797000,42055000
02/12/2010,259.7,264.96,258,263.17,19279000,43733750
03/12/2010,263.21,268.85,261.12,263.59,17399000,45488750
06/12/2010,265.21,276.34,265.2,270.54,20417500,50601250
07/12/2010,270.36,270.36,262,266.69,16680000,52128750
08/12/2010,264.24,266.57,258.28,264.36,19966000,51825000
09/12/2010,265.8,266.66,251.32,253.98,17191000,49291250
10/12/2010,252.21,253.88,242.71,250,17444000,45957500
13/12/2010,251.2,257.34,250.02,256.05,11460000,47223750
14/12/2010,256.86,260.77,253.02,259.36,11220500,48481250
15/12/2010,259.98,262.56,255.82,260.92,15164500,51162500
16/12/2010,261.4,270.8,257.72,268.37,17146500,52503750
20/12/2010,265.8,271.5,263.74,268.32,10826000,51580000
21/12/2010,269.28,271.28,266.74,268.98,9365000,50981250
22/12/2010,269.8,274.67,269.6,273.51,16022000,47988750
23/12/2010,274.1,274.1,266.71,269.84,11810500,39631250
24/12/2010,268.9,268.9,261.65,262.43,13029500,37055000
27/12/2010,261.8,264.58,258.57,260,9884000,32546250
28/12/2010,260.28,261.4,253.45,254.23,10426500,27871250
29/12/2010,254.4,256.7,250.66,255.11,15046500,18965000
30/12/2010,257,260.39,254.7,260.13,9541500,11055000
31/12/2010,261,263.12,258.81,261.1,7702000,45836250
03/01/2011,264.02,266.2,260,260.8,7960500,47858750
04/01/2011,262,263.58,257.31,259.56,12412000,48821250
05/01/2011,259.3,261.78,255.02,256.3,10706000,47516250
06/01/2011,257.25,259.98,250.02,252.14,13532000,47668750
07/01/2011,250.11,252.74,236.7,238.69,18570500,47052500
10/01/2011,239,240.8,231.62,234.96,17840000,46185000
11/01/2011,236.13,239.88,227.82,231.62,16350000,46757500
12/01/2011,236.03,243.6,234.76,242.73,19673500,48673750
13/01/2011,243.4,246.95,239.9,244.75,16825500,51210000
14/01/2011,245.4,245.4,233.2,234.65,16446000,50567500
17/01/2011,236.2,236.4,229.66,234.02,9372000,51155000
18/01/2011,235.97,239.94,235.33,239.16,12017000,50241250
19/01/2011,240.6,240.6,234.33,236.06,8335500,52485000
20/01/2011,235,239.6,231,238.31,10971500,50981250
21/01/2011,237.02,239.97,234,237.54,12196000,43260000
24/01/2011,237.6,238.92,234.45,237.03,8672000,36863750
25/01/2011,238.11,239.18,230.71,231.97,16041500,22201250
27/01/2011,235.02,239.8,234.11,239.16,13722000,10965000
28/01/2011,234.98,235.92,223,227.75,16620500,43391250
31/01/2011,223.79,230.92,221.34,229.16,11974500,43702500
01/02/2011,229.2,229.2,212.82,213.96,21166500,45382500
02/02/2011,216.68,224.56,215.47,220.83,16091000,43705000
03/02/2011,219,232.2,217.73,230.73,15894000,46347500
04/02/2011,229.93,236.31,225.6,227.37,20009000,48538750
07/02/2011,228.21,230.37,219.73,227.11,15156000,48611250
08/02/2011,228.38,228.96,220.2,221.21,12365000,48312500
09/02/2011,220.02,223.34,210.24,215.05,16820500,46272500
10/02/2011,215.82,223.2,214,219.95,15663500,46952500
11/02/2011,221.14,232.9,218.49,228.8,21553500,51010000
14/02/2011,238,242.78,235.25,240.35,19037500,48747500
15/02/2011,241.18,247.2,237.07,244.73,18577500,49707500
16/02/2011,243.75,247.66,241.6,246.68,10971500,51141250
17/02/2011,245.64,248.4,243.09,247.93,8753500,51473750
18/02/2011,248,249.74,238.79,239.64,13600000,48555000
21/02/2011,240.1,240.1,226.84,232.65,19612500,39431250
22/02/2011,229.98,230.78,224.28,227.6,14031500,31368750
23/02/2011,225.78,232.68,225.64,228.79,12670000,22675000
24/02/2011,227.4,228.36,208.51,210.27,22481000,14330000
25/02/2011,215,220.4,210.8,218.55,16509000,39876250
28/02/2011,219.6,224.6,209.6,215.7,29696000,40212500
01/03/2011,218.97,227.56,218.52,227.02,15221000,40135000
03/03/2011,225.76,233.61,221.73,232.31,22147500,39986250
04/03/2011,234.99,236.37,230,231.34,11648500,40917500
07/03/2011,229,229,222,224.61,10783500,40538750
08/03/2011,223.8,231.89,223.8,231.24,9305000,42158750
09/03/2011,232.75,233.76,228.41,231.47,7889500,42007500
10/03/2011,230.98,233.4,228,230.65,8489000,42682500
11/03/2011,229.8,231.6,224.54,229.37,10499000,43927500
14/03/2011,228.71,232.8,226.1,231.9,8381000,44288750
15/03/2011,227,230.2,224.24,226.15,10034500,43988750
16/03/2011,228,232.77,228,231.16,7751500,44233750
17/03/2011,229.03,231.36,226,227.45,7717500,43661250
18/03/2011,230.06,230.94,221.6,222.52,10656000,42792500
21/03/2011,224.5,225.94,222,223.66,7565500,42118750
22/03/2011,225.25,228.55,225.25,227.16,8105500,40368750
23/03/2011,226.43,228.77,224.82,227.57,6578500,37607500
24/03/2011,228.4,232.36,228.4,231.7,6522000,36420000
25/03/2011,233.4,238.56,232.2,237.23,10094000,36395000
28/03/2011,238.4,244.8,238.4,243.91,14063500,30041250
29/03/2011,245.4,248.4,242.45,246.33,10565500,26077500
30/03/2011,248.2,251.34,247.42,249.59,8206000,20022500
31/03/2011,251,251.25,244.43,248.53,12246000,10903750
01/04/2011,246.92,248.68,245.23,247.28,6207000,34226250
04/04/2011,248.1,249.92,245.11,249.05,5650000,35486250
05/04/2011,250.4,255.8,247.05,255.18,12320000,37918750
06/04/2011,256.02,257.8,252.26,256.55,11269500,39251250
07/04/2011,255,257.5,252.71,254.89,6781000,40632500
08/04/2011,254.4,255.39,247.72,249.27,6047500,39986250
11/04/2011,247.38,247.38,241.22,243.06,5967500,38838750
13/04/2011,241.26,250.4,240.32,249.21,11045000,40885000
15/04/2011,248.55,253.2,245.31,246.66,7533000,39481250
18/04/2011,248.22,252.05,239.4,240.63,10092000,37527500
19/04/2011,240.36,242.4,236.94,240.32,8060500,36897500
20/04/2011,242.01,250.57,242.01,249.47,10666000,37717500
21/04/2011,250.95,250.95,246.43,248.63,8237500,34850000
25/04/2011,247.79,250.98,247.45,248.51,6143000,29747500
26/04/2011,248.4,253.46,244.53,252.34,11086500,22237500
27/04/2011,251.8,254.2,249.24,249.87,9087000,16501250
28/04/2011,250.8,251.89,246.25,246.75,9032000,9252500
29/04/2011,244.97,245.93,241.46,244.12,5626000,38822500
02/05/2011,246,246.61,242.12,244.33,5843000,40762500
03/05/2011,243.09,244.16,229.46,231.62,9488500,40045000
04/05/2011,232.4,235.15,227.32,231.46,9047500,39442500
05/05/2011,230.61,234.34,226.1,227.17,6942500,39523750
06/05/2011,228.8,240.96,228.8,239.19,12026500,41213750
09/05/2011,239,239,233.02,235,6607500,40506250
10/05/2011,234.39,239.46,232.4,235.76,9172500,39570000
11/05/2011,236,241.68,234.6,240.95,7783000,40605000
12/05/2011,239,243.38,236.01,236.83,10493500,40133750
13/05/2011,237.73,246.4,236.4,241.73,11259000,40623750
16/05/2011,240.4,241.96,236.22,240.59,9357500,39078750
17/05/2011,239.8,241.7,235.05,237.35,8150000,37953750
18/05/2011,237.4,237.4,228.42,229.97,11235000,37227500
19/05/2011,231.2,232.75,228.2,230.53,7886500,35705000
20/05/2011,230.54,236.58,230,234.09,8587500,33331250
23/05/2011,231.4,231.8,225.07,226.32,9237500,27192500
24/05/2011,226.13,228.53,222.87,225,10005000,21490000
25/05/2011,224.28,228.71,224.2,227.15,8751500,16733750
26/05/2011,229,232.8,227.42,231.89,12504000,6826250
27/05/2011,233,234.19,216.25,218.4,26462500,39121250
30/05/2011,221.8,221.8,215.02,215.62,8128000,39293750
31/05/2011,216.52,220.14,215.32,219.29,11108500,38048750
01/06/2011,219.99,220.8,215.75,216.55,8437500,40475000
02/06/2011,214.04,214.19,209.14,210.49,9958500,41850000
03/06/2011,210.8,212.39,203.62,205.88,13969000,43727500
06/06/2011,203.98,206.98,202.52,205.8,9596500,44381250
07/06/2011,204.66,207.81,204.06,206.45,8046500,45306250
08/06/2011,205.12,209.58,205.05,206.35,10200000,46938750
09/06/2011,205.7,206.64,201.4,204.62,9829500,46798750
10/06/2011,204,205.33,202.31,204.6,7236500,46516250
13/06/2011,204.6,204.6,201.54,203.16,6271000,47226250
14/06/2011,202.3,202.3,197.35,197.88,11528500,49398750
15/06/2011,197.05,200.58,195.59,199.71,12126000,49687500
16/06/2011,197.31,200.46,196.54,197.06,9588000,45126250
17/06/2011,197.8,198.96,195.7,196.93,5563000,44117500
20/06/2011,196.4,197.53,185.75,187.04,12641000,41416250
21/06/2011,188.8,190.4,186.75,188.03,9893000,38462500
22/06/2011,189.21,189.8,186.06,187.97,6602500,37560000
23/06/2011,187.98,190.9,186.06,189.38,8682500,34550000
24/06/2011,191,194.81,190.51,193.58,9493500,31986250
27/06/2011,192.38,196.79,190.4,195.6,8678000,27163750
28/06/2011,196.4,197.98,193.46,197.02,8611500,20312500
29/06/2011,198,202.52,197.65,199.41,10632500,12931250
30/06/2011,199.99,200.68,196.4,198.98,7150000,7098750
01/07/2011,196.4,198.13,193.4,194.8,5034000,33421250
04/07/2011,198,200.7,196.68,198.74,6969500,32575000
05/07/2011,199.01,201.96,197.7,199.87,5328000,32516250
06/07/2011,200.23,203.19,198.8,202.94,7412500,32447500
07/07/2011,203.25,207.6,201.6,207.12,7757500,32192500
08/07/2011,207.79,210.4,205.79,206.87,7050500,31251250
11/07/2011,206.6,208.96,205.04,206.69,4125000,32117500
12/07/2011,205,205,197.54,201.14,8517500,32581250
13/07/2011,202.03,206,201.45,205.42,5295500,32622500
14/07/2011,204.24,211.79,203,209.18,9311500,31138750
15/07/2011,209.42,211.16,202.24,203.24,6894000,32690000
18/07/2011,203.95,205.6,199.04,199.59,7706500,32742500
19/07/2011,200.02,200.5,196.3,197.64,9651000,31378750
20/07/2011,197.8,199.56,193.24,194.15,6597000,31106250
21/07/2011,194.05,197.31,193.05,195.57,5515000,29271250
22/07/2011,196.98,200.97,196.15,199.48,6869500,27711250
25/07/2011,198.4,202.54,197.53,201.22,7770500,22672500
26/07/2011,201.38,202.4,193.26,194.69,9527000,17968750
27/07/2011,195.16,195.85,190.11,191.84,8121000,12313750
28/07/2011,190.57,193.34,189.2,190.37,6981500,5372500
29/07/2011,190.19,191.96,188.61,190.2,4371000,36976250
01/08/2011,191.49,193.69,190.42,192.72,4093500,37008750
02/08/2011,191.11,192.6,190.04,191.18,4227000,37048750
03/08/2011,189.05,189.05,184.17,186.15,4352500,38661250
04/08/2011,185.05,185.78,181.8,182.74,8077500,39003750
05/08/2011,178.94,178.94,174.23,178.1,6671000,37701250
08/08/2011,174.5,174.5,165.32,166.22,10051500,38836250
09/08/2011,160.2,164.98,157.52,159.59,11709000,38897500
10/08/2011,163.98,169.64,163,168.43,9038000,37622500
11/08/2011,170.24,172.34,163.47,168.16,14611000,39816250
12/08/2011,170,170,159.02,160.49,14358500,37867500
16/08/2011,163,164,158.82,159.9,6247000,36661250
17/08/2011,159.62,159.92,154.64,156.22,6989500,35628750
18/08/2011,157.3,157.59,150.03,150.77,6967500,35122500
19/08/2011,148.2,148.2,140.79,143.07,12032500,33330000
22/08/2011,143.13,148.94,140.21,148.03,15006000,27683750
23/08/2011,147.96,149.6,143.2,145.72,13725000,20042500
24/08/2011,145.4,147.58,139.18,140.2,12384500,12573750
25/08/2011,142.4,144.46,140,142.77,9981500,4155000
26/08/2011,143.61,147.1,139,139.89,8153000,34818750
29/08/2011,142.01,147.91,142.01,146.8,7686500,35148750
30/08/2011,148.63,149.99,145.46,148.81,7041500,33693750
02/09/2011,149.51,152.55,148.42,150.94,6469000,31910000
05/09/2011,148.4,151.8,148.1,150.68,5554000,31541250
06/09/2011,149.7,154.84,149.6,153.63,9826500,31941250
07/09/2011,153.22,156,150.42,153.34,9929500,32536250
08/09/2011,154.38,158.48,153.6,157.73,8611500,32213750
09/09/2011,157.8,158.4,151.9,152.92,6529000,31352500
12/09/2011,143.95,147.9,142.5,145.2,6841000,33571250
13/09/2011,146,146.95,137.35,139.7,8522000,35330000
14/09/2011,140.95,143.5,139.3,142.8,5965000,34967500
15/09/2011,142.9,152.25,141.35,151.05,7510000,36218750
16/09/2011,153.25,162.5,152.15,159.85,15665500,39533750
19/09/2011,158.35,163.85,157,160.85,9270000,40000000
20/09/2011,161.9,166.3,160.7,165.2,7668000,39042500
21/09/2011,163.8,167,162.85,163.95,7949500,34420000
22/09/2011,161.8,161.8,152.55,153.3,8157500,32276250
23/09/2011,149.7,151.5,146.3,147.2,9836500,30202500
26/09/2011,146.5,148.5,142.15,146.95,8323500,25268750
27/09/2011,151,156.8,150.65,155.75,8390500,19622500
28/09/2011,156.6,159.45,152.8,155.4,9189500,13933750
29/09/2011,153.6,162.55,151,160.75,9777500,8421250
30/09/2011,158.85,161.2,153.8,154.45,6033000,38077500
03/10/2011,151.35,155.7,151.35,152.85,4384000,39100000
04/10/2011,151.65,151.95,144.4,146.6,8022500,39253750
05/10/2011,148.75,151.7,146.4,147.15,6012500,39581250
07/10/2011,152.25,159.4,151.5,158.25,8840000,40688750
10/10/2011,159.05,170.35,159.05,169.25,9920000,44085000
11/10/2011,170.9,175.7,170,174.35,9452000,45931250
12/10/2011,175.1,183,170,179.25,9855000,46651250
13/10/2011,183.5,183.65,174.3,175,8625000,47157500
14/10/2011,173.8,180.85,173.55,179.75,7106000,47830000
17/10/2011,182.75,189.3,181.7,186.5,13227500,43672500
18/10/2011,184.1,184.1,177.2,180.95,10634500,37432500
19/10/2011,182.5,188.3,182.5,186.95,9153500,31067500
20/10/2011,182.7,184.5,180.35,183.4,9390000,22985000
21/10/2011,184.15,185.35,177.15,178.05,8390000,16823750
24/10/2011,182.5,188.2,182.5,186.1,8055000,11103750
25/10/2011,187.4,192.9,184.85,191.7,7427500,7051250
28/10/2011,196.65,205.8,196.6,204.9,8245500,48302500
31/10/2011,204,204.25,197.5,198.55,5662500,47815000
01/11/2011,196.5,202.45,191.75,193.95,11451500,47992500
02/11/2011,191.5,197.5,188.55,192.8,8994500,47405000
03/11/2011,191.2,192.7,185.8,190.05,9497000,48455000
04/11/2011,194.5,194.5,186.65,189.4,7319500,50143750
08/11/2011,190.3,192,186.25,190.85,6505000,50650000
09/11/2011,191.6,192.9,184.3,185.2,7243500,48157500
11/11/2011,184,188.45,181.6,182.35,8710500,48548750
14/11/2011,184.7,186.3,176.4,177.95,9729000,48200000
15/11/2011,172.8,185,172.8,181.25,12766000,47242500
16/11/2011,181.45,184.35,178,182.7,12805000,40237500
17/11/2011,182.05,183.3,174.05,175.35,12129500,32818750
18/11/2011,172,172.55,167.5,170.95,10899500,27400000
21/11/2011,169.25,169.25,160.85,162.2,9710500,23612500
22/11/2011,163.65,175.1,163.65,171.75,12723500,18345000
23/11/2011,169.75,170.5,165.2,168.6,10471000,12183750
24/11/2011,166.4,174.4,163.9,173,9942500,8725000
25/11/2011,171.8,179.35,170.1,171.15,10014500,37541250
28/11/2011,174.45,181.75,173.5,181.15,7694500,38665000
29/11/2011,179.9,180.9,174.5,176.85,6350500,38870000
30/11/2011,174,176.2,169.5,173,8670500,38986250
01/12/2011,180.9,185.8,180.55,183.45,9036000,41391250
02/12/2011,182.5,192.5,182.5,191.6,8902000,41857500
05/12/2011,190.9,193.9,188.55,191.1,5621000,41380000
07/12/2011,191.1,195,189.75,191.05,5542500,41308750
08/12/2011,190,191,185.4,188.2,6896000,40658750
09/12/2011,184,186.3,180.5,183.65,7144000,40276250
12/12/2011,187,187.7,176.9,178.05,7774000,38536250
13/12/2011,174.8,182.85,174.8,179.55,8133500,39710000
14/12/2011,177,182.1,176.5,177.25,7761500,39648750
15/12/2011,174.7,176.5,167.85,173.4,10856500,38652500
16/12/2011,175.5,179.95,170.25,172.1,9945000,35690000
19/12/2011,170.15,179.65,169.35,179.15,10882500,35176250
20/12/2011,179.5,180.3,174,175,9892000,32398750
21/12/2011,180.1,182.3,175.1,177.85,13329000,28080000
22/12/2011,176.1,184.75,174,184.1,8258500,27080000
23/12/2011,185.85,187.8,182.8,185.3,8641500,21620000
26/12/2011,186.4,188.7,185.25,186.8,5932500,18623750
27/12/2011,185.9,186.45,180.85,182.2,5238500,14547500
28/12/2011,180.85,183.15,178.9,180.5,6535000,10105000
29/12/2011,178.55,182.5,178.3,179.45,4951000,7528750
30/12/2011,180.65,184.6,177.6,179.4,4129000,35960000
02/01/2012,181.1,184.9,179.3,184.15,4816500,36566000
03/01/2012,186.2,194.6,186.2,194.05,6280000,38898000
04/01/2012,195,202.15,194.15,200.75,9711500,39142000
05/01/2012,201,205.2,200.5,201.75,8381500,40514000
06/01/2012,199.85,204.9,198.5,203.15,6356000,41436000
07/01/2012,204.8,204.8,203,203.4,484000,41432000
09/01/2012,202.05,202.8,198.3,201.2,5978000,41582000
10/01/2012,202.15,207.3,201.7,206.15,6372000,41306000
11/01/2012,207,207.85,202,205.15,5843000,39512000
12/01/2012,204,210.6,203.5,207.9,6445500,39900000
13/01/2012,210.2,213.65,207.5,210.05,9764000,38480000
16/01/2012,207.4,214.9,204.5,214.15,8476500,38208000
17/01/2012,217.7,221.35,216.25,216.85,10523000,35394000
18/01/2012,218,219.2,213.15,214.1,7997500,34466000
19/01/2012,217.05,219.8,215.9,218.1,5426000,32208000
20/01/2012,219.4,221,215.55,219.6,7745000,29642000
23/01/2012,219,223.2,217.85,219.65,6826000,24354000
24/01/2012,220.7,225,217.15,222.3,8304000,17406000
25/01/2012,223.55,234.4,223.55,231.1,7851500,10702000
27/01/2012,234,239.6,232,238.6,7754000,42494000
30/01/2012,236.1,238,231.55,233.25,5656000,41874000
31/01/2012,234.5,245.25,234.5,244.2,7100000,43050000
01/02/2012,244.55,251.15,243,248.6,9147000,42924000
02/02/2012,250,252.4,244,245.9,6473000,41570000
03/02/2012,248,251,241.1,248.4,6603500,41214000
06/02/2012,250.1,253.25,246.25,251.9,7302500,41948000
07/02/2012,253.1,254.8,248.5,251.3,7524000,43224000
08/02/2012,251,254.2,246.25,251.75,7385500,43646000
09/02/2012,249.8,259.6,249.3,258.55,8708000,45048000
10/02/2012,257.1,262.2,256.2,258.15,7352500,44152000
13/02/2012,258.7,261.6,254.2,259.05,7092500,41128000
14/02/2012,259.05,274,259.05,268.8,14491500,43636000
15/02/2012,278.4,291.7,278.15,286.45,17326000,41236000
16/02/2012,282.2,284.15,275.3,277.3,9883000,33522000
17/02/2012,282.1,283.9,272.25,274.8,9428500,27870000
21/02/2012,276.45,277,270.5,272.45,9439500,22420000
22/02/2012,273.25,276.65,265.65,268.3,10319500,16704000
23/02/2012,270.55,274.3,265.9,269.05,8078000,9644000
24/02/2012,271.45,273.5,265.2,267.7,5082000,38272000
27/02/2012,268.1,269.15,258,262.15,6162500,38012000
28/02/2012,263,277.4,263,275.95,8931000,40090000
29/02/2012,279.4,280.9,269.25,272.85,6806500,39708000
01/03/2012,271,275.95,267.6,269.9,6699000,39464000
02/03/2012,271.35,273.45,266,268.65,5565500,37566000
03/03/2012,268.55,270.3,267.9,269.85,507000,37306000
05/03/2012,268.65,275.3,267.4,274.4,6617000,37840000
06/03/2012,274,279.85,263.9,266.85,8257500,35210000
07/03/2012,265.25,270.85,263.05,269.55,5436000,34176000
09/03/2012,273.35,281.8,272.9,280.45,6005500,35394000
12/03/2012,283.2,285.35,277.3,284.15,5478500,36192000
13/03/2012,286,287.2,283.1,284.5,3912000,35792000
14/03/2012,287,292,286.6,290.35,6503000,37412000
15/03/2012,289.5,293.75,285.05,290.4,7288000,37354000
16/03/2012,289.15,298.2,283.1,287.95,12569000,37990000
19/03/2012,287.1,292.4,282.1,283.75,5428500,36946000
20/03/2012,284.5,286.4,271.1,272.9,9584000,33926000
21/03/2012,273.15,279.1,265.7,277.75,11053000,34454000
22/03/2012,275,283.45,268.5,270.75,9470500,30120000
23/03/2012,272.85,276.5,268.6,273.2,6118500,27786000
26/03/2012,276.8,276.8,266.35,268.5,6266000,25080000
27/03/2012,272,275.25,266,272.45,8291500,18522000
28/03/2012,271.05,272.8,268.8,271.5,7960500,12440000
29/03/2012,269.35,272.4,267.3,271.55,5088000,7224000
30/03/2012,275,278.5,273,277.35,3378500,26308000
02/04/2012,280.35,282,277.6,278.5,3345500,27320000
03/04/2012,280.25,282.8,276.55,281.7,4678000,27154000
04/04/2012,280.1,282.15,277.75,278.6,2717500,26798000
09/04/2012,277.95,279.35,274.15,275.45,2293000,26630000
10/04/2012,275.6,284.75,275.5,284.1,5083000,28804000
11/04/2012,282,286.15,280.6,282.75,5291000,28294000
12/04/2012,284.95,287.8,283.7,285.9,3329000,28084000
13/04/2012,286.15,294.7,286.15,289.05,5219500,27646000
16/04/2012,289.1,302.9,286.75,301.3,8976000,29368000
17/04/2012,303.1,305.25,296.85,302.3,7651000,28248000
18/04/2012,303.9,310.8,303.9,308.6,7823000,29390000
19/04/2012,309.85,317.8,308.7,317.2,8657500,27736000
20/04/2012,315.6,319.25,312.05,316.15,7510500,23016000
23/04/2012,316.5,318.9,309.2,310.15,5126000,21194000
24/04/2012,309.35,314.65,309.35,312.05,5787000,17828000
25/04/2012,311.15,315.5,309.2,314,6762000,13664000
26/04/2012,315.3,315.75,310.5,312.3,5734000,5824000
27/04/2012,311.75,312.95,305.6,310.25,5487500,28723000
28/04/2012,310.95,313.5,310.1,312.75,678500,28924000
30/04/2012,310.05,317.8,310.05,317.15,6123000,29237000
02/05/2012,317.05,317.05,304.95,305.55,8987500,28938000
03/05/2012,304.1,306,299.45,302.15,7882500,28170000
04/05/2012,299.8,303.8,296.15,301.25,7974000,27697000
07/05/2012,297.05,308.35,291.55,307.05,8492500,27891000
08/05/2012,307.6,308.25,296.25,297.5,8863500,27211000
09/05/2012,293.45,298.6,290.8,294.5,9708000,27018000
10/05/2012,295.6,298.05,288.15,290.35,6369500,26844000
11/05/2012,290.75,303.4,289.25,298.85,9808500,28060000
14/05/2012,299.85,301.5,289.25,291.5,5241500,27358000
15/05/2012,290,294,286,291.75,8696000,26147000
16/05/2012,277.65,278.7,269.4,270.55,15095500,26041000
17/05/2012,272.05,277.3,265.25,272.55,11875500,25372000
18/05/2012,267.6,267.65,257.05,261.4,13065500,25021000
21/05/2012,262.15,265.4,259.2,263.2,7336000,25259000
22/05/2012,266.45,270.7,264.1,265.95,7620000,24095000
23/05/2012,262.8,266.5,260.75,262.6,7805500,21437000
24/05/2012,264.2,269.2,257.8,268,7957500,20510000
25/05/2012,266.65,272.45,263.4,270.15,6448500,20455000
28/05/2012,271.5,277.85,268.4,277,8986500,17831000
29/05/2012,280.8,283,273.7,276.15,11194000,15031000
30/05/2012,260.2,260.5,242.15,243.65,17992500,13090000
31/05/2012,237.9,239.15,230.2,232.3,15173500,7979000
01/06/2012,236,237.9,224.4,226.15,14023000,28703000
04/06/2012,220.9,231.8,219.05,230.3,11968000,28271000
05/06/2012,231,231,222.1,222.75,11893500,29382000
06/06/2012,224.4,236.95,224.35,234.8,15285000,26237000
07/06/2012,236.25,239.5,232.3,237.05,8736000,25329000
08/06/2012,234.95,240.65,233.3,239.8,7425500,24648000
11/06/2012,241.25,244.75,234.5,236.15,7850000,24102000
12/06/2012,233.55,245.3,233.25,244.45,10749000,26000000
13/06/2012,245.1,245.1,237.2,238.9,9936500,25847000
14/06/2012,238.8,240.5,226.65,227.85,11198500,26684000
15/06/2012,228.55,242.7,228.55,241.25,14653500,26905000
18/06/2012,244.25,248.3,234.75,238.35,14115500,23928000
19/06/2012,239.6,242.95,236.55,239.2,8974500,24058000
20/06/2012,241.6,247.9,240.3,246.25,9459500,23084000
21/06/2012,244.4,250.9,243.3,249.15,10020000,20439000
22/06/2012,244.8,251.45,242.2,247.3,11794000,19423000
25/06/2012,249,252.3,245,246.1,8191000,16919000
26/06/2012,245.1,248.95,243.7,246.95,6061500,14308000
27/06/2012,246.05,249.8,238.35,239.2,8238500,12205000
28/06/2012,236.1,241,232.65,239.8,8734000,9000000
29/06/2012,242.1,244.4,238.25,239.85,8559500,24640000
02/07/2012,237.4,239.8,235.15,235.8,6233500,26224000
